author_id,rating,submission_time,review_text,product_id
6756574571,3,2017-07-25,I spent 100 BI points getting the deluxe sample to try only to be so disappointed in how tiny it was. I understand it’s a sample but it’s not worth 100 pts that’s for sure. Perhaps if it was a more expensive moisturizer it be worth the 100 pts. It’s a decent moisturizer nothing makes it crazy special however if I’m going to spend $40 on moisturizer I’m gunna get a better brand. Overall I give it 3 stars because I’d think it’s too expensive for a pretty generic product,P404338
11112077540,5,2019-05-17,My skin is really sensitive and this worked so well. I usually break out really easily. I like how rich this product is and how I don’t have to use much! I received this product for free for testing purposes.,P456412
1980958824,5,2020-03-05,So I recieved this as a free sample from influenster and it gave me the opportunity to give it a try.  I’m not new to using KORRES so I was super excited with I saw the gel cream. My skin is typically oily and my pores lean on the larger side so finding a suitable moisturizer is really important to me. The main reason I like this cream is because of the time release moisture.,P456207
9610266244,5,2020-09-02,I have always wanted to try this facewash and thanks to influenster I was able to for free. I love everything about it. The smell is very light and clean and the texture is amazing. I love how it feels like a gentle exfoliant and smooths out as you rub it in. I also feel like it helped make my face less oily since using it. I will definitely purchase this when I run out!,P504595
1132019172,5,2011-08-27,I have dark spots and huge pores along the T zone. I’ve been using this along with PTR’s peel pads for the last 2 months and the difference is HUGE!!!! This product make sticking to a cleaning routine easy.,P114902
7586960843,5,2021-02-17,"My skin type is dry to combination. Sometimes I will get acne. Before I use the good genes, I have two cystic acne. This serum was gifted by Sunday Riley, it surprised me because the second day, my acne scabs. They became smaller and harder. Then they become flat. I feel my skin is smooth and soft right now. Pores become less visible. But I didn’t see any improvement in the wrinkles. Overall, a nice product!",P309308
2675935061,4,2020-03-04,This stuff is good! It’s pretty thin so not my favorite product for winter but I’ll definitely keep using it! I like using it underneath my makeup.,P453253
7976942100,5,2020-02-18,"#goopgifted me their Microderm Instant Glow Exfoliator.  It was very easy to use and I found it really made my skin much smoother and it also appeared brighter.  This was a very gentle exfoliant which is hard to come by.  This product is a little on the pricier side, but it takes very littler of this product so it actually will last you a significant amount of time, so I find that justifies the cost.  Overall this is a great product.",P456213
25634060223,4,2020-05-29,"This was my first experience with acids at home and I loved it! In the morning my skin looked perfect and pores were smaller. But the tingling feeling was really bad first 10 minutes, so 4 stars. I received this product complimentary for testing purposes",P459301
2421973514,3,2018-02-14,This product feels great going on and is pretty moisturizing. My mom and I have both been using it and not seen any real results after using it for a few weeks.,P427421
22318743770,5,2019-02-11,"Great daily facewash. The creamy, foamy texture is very soothing against your skin.",P297516
2861946635,5,2018-12-14,I’m in my mid 30s and get acne when my period comes around (so I’m pretty sure it’s hormonal).  This product really helped with keeping my breakouts at bay! It also decreased the size of some blemishes on my face too.  Highly recommend it!,P297517
6676612211,5,2016-12-05,I received as a sample then I went ahead and purchased it. I have a sensitive skin and  love this cleanser because it cleans it and removes makeup without drying me out. It also helps with controlling breakouts. I would always repurchase.,P7880
5163176207,4,2018-08-10,One of the best cleansers I’ve ever used. I have combo skin and this leaves my skin smooth and feeling squeaky clean. Smells fresh and the price is wonderful! Highly recommend if you’re looking for a new cleanser.,P411387
1781744524,5,2021-02-08,"I have heard so much about this lactic acid that I was so excited to try it! It makes your skin feel great, after a couple uses I feel like my skin is clearer and smoother overall. I suffer from dry skin and sometimes feels like it suffers more in the winter. This helped get some junk out of my skin and I feel like it has really improved it overall! Gifted by Sunday Riley",P309308
1427660167,5,2020-09-05,"This product works amazingly! It smells great and although it’s powerful, does not feel too harsh on the skin. My skin felt amazing after. Honestly, only issue is the price. I have to really be committed to buy it.",P459299
6098958661,4,2020-10-22,"This product feels amazing and works great! It makes my skin feel smoother, tighter, and fresh. Love to use it in the evenings before bed.",P461160
7490040002,3,2020-04-06,Works okay. I like the old Biore strips better. I didn’t really notice a difference.,P428250
6359689348,5,2017-05-03,"I love love love so far! It smells wonderful and I have never seen my sink so dirty in my life. Well actually at all. I’ve used several types of cleansers, top shelf and drugstore. I didn’t realize how much makeup was still on my face till I used this. My sink was covered in foundation. I’ve been breaking out lately and I can already tell a difference and I’ve only used it twice. 10/10 would recommend.",P405096
11487586278,4,2018-02-14,"While I think is is probably a good product, it is not great for combination skin.  It has given me some minor breakouts.",P417936
2504132486,4,2021-11-15,"I received this product to try in exchange for my review. When I received it, I was crazy excited. The packaging is BEAUTIFUL and am thrilled that it is a ‘clean’ product. When i first used it, I immediately noticed that it was much easier to apply then other serums that I’ve used; it’s much thinner. I have acne prone skin and was worried that it would make me break out, but wasn’t the case. Just the opposite actually. It’s immensely hydrating! It certainly feels luxurious <3 I’d give the product a 5/5 but I’m giving it 4/5 for one reason only. Here’s why: when I saw that it was ‘clean’ I would not have expected such a strong scent —it does not bother me a bunch, but if you are adverse to scent, this is NOT the product for you. Otherwise, it’s a win in my books!",P476513
1312231207,4,2010-02-27,"I’ve been using this soap for about a month now and it’s great. Its very light on your skin. After you wash your face and pat dry, your face will feel squeaky clean. This product is cheap and cheerful!",P139000
1876080253,5,2010-10-02,"I have super dry cheeks and faily oily t-zone combination skin. And I am super sensitive to about everything, but this cream has done magic. It is soooo light and fast absorbing, it calms my skin with the super soothing videyard scent and it just makes my skin so moisturized and dewy without that oily feeling. It hide very well under makeup, and it makes my skin so soft to the touch. Definitely a great product!",P472454
928755693,3,2018-07-08,"I really really really wanted to love this moisturizer.  However, after having it on for about 3 hours, I could feel my face feeling drier than normal.  I looked at my face and it looked so dry, as if I was severely dehydrated.  I was makeup free today, so there wasn’t anything interfering with it’s performance. I love that the company is vegan and cruelty free.  I have dry skin to begin with, so I was hoping this was going to be the HG in moisture for me - it wasn’t at all.  I’ll try their other moisturizer with fingers crossed.",P432829
5953950729,5,2020-02-26,I love love love this exfoliator! It isn’t super abrasive and it does the job well! I have super sensitive skin that typically doesn’t handle exfoliation without pain. This wash doesn’t hurt at all. Downside- don’t leave it in the shower. It’s a powder and if moisture gets inside the bottle it will ruin it. Kinda smells like baby formula too.,P443352
1948461817,5,2020-03-24,I enjoy this caffeine cream. I use it over my dermalogica eye serum and I notice a difference almost immediately.,P443840
9771596588,5,2020-07-22,Love the product. First received as a sample and I decided to purchase the product. It leaves my skin soft and great to use before applying my makeup,P427421
2366772369,5,2019-04-25,I love the exfoliating aspect of these wipes along with how easy they make my nightly routine when I’m feeling too lazy to wash and exfoliate my face!,P409800
12001802926,5,2018-02-19,"I love this product because it’s an easy way to take care of underlying redness on my cheeks. It works almost instantly and controls redness through my entire workday. It’s very light but you can achieve a good amount of coverage with by simply using more of it, so it can serve as a base for foundation/concealer or be used on its own. I would absolutely recommend it! Well worth the money.",P411540
6288768095,5,2022-04-01,I received a sample and fell in love with it after 1 use. My makeup applied so smoothly after and reduced the appearance of texture. Even my boyfriend noticed and said my makeup looked really smooth and good and that says a lot. I have only skin and this kept controlled my oils all day and my makeup stayed put for the whole day. Honestly quite impressed now I’m considering buying the full size...unless anyone has a found a dupe for this I’d love to know.,P460512
2499762195,4,2020-08-04,"I eased into adding this serum into my daily skincare routine. It’s lightweight and absorbs into the skin quickly. Within about 5 days I noticed my skin looked less dull, my complexion is more luminous, and as someone with dry patches of skin, I feel like I wake up with more moisturized skin. It hasn’t mixed negatively with my other skincare products. I plan on repurchasing as a staple in my skincare.",P461933
6416169080,2,2022-03-23,I only use it at night and that is if I used makeup.  It really cleans I will say that.  But dries me out in the AM.  I heard such good reviews about this product.  Just sad it did not live up to the hype.,P441644
7533392642,5,2017-12-19,A little is all you need. Sometimes its great as is no foundation needed.,P411540
5225044097,4,2022-08-04,"Love the luxurious packaging of this. The scent of this serum is very fresh and clean and the texture is perfect. It hydrated my skin and gave it a subtle glow as well. I think $80 for 1oz is quite expensive for the product which is why I am taking away 1 star, but I like it overall.",P500633
20157064299,5,2019-04-13,I absolutely LOVE this lip product! This is definitely a must have and will repurchase! I am not that into makeup and beauty but my fave YouTuber mentioned this and I dropped everything to get this! Won’t leave the house without!❤️,P443563
6261769848,4,2021-07-29,"I recently suffered from contact dermatitis on my face and as fate would have it, received a high-end skincare voxbox from #Influenster to test.  To say it was incredibly successful is an understatement! (See my previous review on Influenster for the high-end brand with photos)  I was well prepared to shell out a large sum of money to repurchase said high-end brand but was happily surprised to have been chosen to receive a sample size of the Clinique Smart Clinical Repair Serum from #Influenster.  While the price point is less than the previous serum I tested, it is in the mid-high range, but being from a trusted and established company like Clinique, I believe it to be a fair price point.  After a few weeks of testing the product, I find that it helped to maintain the improvements from my previous serum, such as diminishing fine lines and wrinkles from around my eyes, lips, and forehead, keeping my skin looking moisturized, plump, and smooth from the boost of natural collagen, retinoid and hyaluronic acid.  It dries down quickly and leaves no sticky feeling on the skin.  If you are looking for a decent serum to add to your skincare routine, that is not going to break the bank, I highly recommend giving the Clinique  Smart Clinical Repair Serum a try!",P473267
6381025372,5,2019-11-13,"Sooo good!! It does sting a bit but it gets better, as others have recommended I would start small first, not the amount of time recommended on the bottle. But my skin is SO very soft after just 1 use!",P415777
5107218799,5,2019-03-15,I scooped this up once these products came back in stock online. I use this toner at night as directed and i alternate it between my normal toner and this. I have noticed a smoother texture to my skin and yet surprisingly gentle to my sensitive skin. I would absolutely recommend to anyone to try and especially for the price point. I couple this with my rosehip oil and my skin is so glowy.,P427406
10518988977,5,2019-09-19,"I love this lip mask so much! If you want your lips to be feel super soft and amazing in the morning, put this on your lips before you go to bed, and you will notice a huge difference. Everytime I have chapped lips, I put this on now, and I notice a huge difference. This is by far, the best, way better than the other chapsticks. I even notice that my lips don’t get as chapped now! I put this on before bed, and in the morning when I’m getting ready. I also sometimes use this as a lip gloss, or balm, and it gives a non-sparkly shiny type look that looks incredible. I don’t how much more I can say, except, this is a life changing product, and everyone should need it in their lives! Thank you Laneige for this holy grail product!",P420652
29126845934,5,2021-04-22,I got this product in complimentary of Influenster! I would say it’s very moisturizing and it left my skin feeling very soft and glowy.,P394639
6665604756,5,2022-08-17,This seven day single use pack of the microfoliate was awesome! It was super easy to add into my daily routine. I have been very happy with this product and I would totally recommend it to a friend! Dermalogica is the best! Gifted by Dermalogica.,P443352
6917180992,4,2022-04-22,I tried the sample size of this product and all around a good product. There really isn’t a scent which personally I would prefer something to smell pretty. Consistency is nice and not too runny and it really made my skin feel much better and hydrated after.,P468351
2416792863,5,2017-11-26,I can’t wait to try this!  Its coming with my order as 1 of my 3 samples! I love Sundays C.E.O. rapid flash serum and am buying more!,P309308
21477569766,5,2020-05-20,This product really works for your breakouts on your face. Its grat that you can use it in the morning or at night. I do recommend it. Im glad i got to try this product as a sample,P269122
1099652254,4,2017-12-07,Gentle and smooth eye cream. Absorbs fast and feels refreshing. It doesn’t mess with my concealer and keeps my eye area moist all day. Great winter skin care addition.,P422905
5825842389,4,2016-05-09,This product exemplifies the mean of different. As soon as it touched my skin I felt a difference. It moisturises very well. It kind of grabs onto your skin and stays there although I would not use this product on my face it pretty heavy. But if you really need moisture this is great for you.,P381030
33722323133,5,2022-07-12,"I got both vanilla and mango. The mango smells so good but it is pretty faint. You can still smell the mango pretty strong at least I can, but the smell kind of goes away after a couple minutes after you apply. But that happens with the vanilla as well so I think it’s normal. Love both and will always repurchase this item! So comfortable on the lips!",P420652
